CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Average_purchase_amt,Cash_advance_per_trx,Payment_to_Crlimit,Utilization,Oneoff_ratio,Installment_ratio,cluster_label
C10649,3123.339488,1.0,11202.09,10929.53,272.56,0.0,1.0,1.0,0.583333,0.0,0,100,7500.0,8317.163283,887.495688,0.083333,12,112.0209,0.0,1.1089551044,0.4164452650666667,0.9756688260851324,0.024331173914867672,0
C10653,2394.126386,1.0,3651.59,1544.79,2106.8,2420.908491,1.0,0.833333,1.0,0.166667,11,111,4500.0,6925.337419,1646.768053,0.083333,12,32.89720720720721,220.0825900909091,1.538963870888889,0.5320280857777777,0.42304585125931443,0.5769541487406856,0
C10654,544.879717,1.0,6477.6,3301.6,3176.0,0.0,1.0,1.0,0.916667,0.0,0,83,7500.0,6381.236136,235.661045,0.833333,12,78.0433734939759,0.0,0.8508314848,0.07265062893333334,0.5096949487464493,0.49030505125355067,0
C10659,4925.502001,1.0,3050.72,989.14,2061.58,10901.29827,0.583333,0.333333,0.333333,0.416667,24,16,11500.0,21320.89625,3913.712987,0.166667,12,190.67,454.22076124999995,1.8539909782608697,0.4283045218260869,0.324231656789217,0.675768343210783,0
C10668,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.916667,0.666667,0.75,0.0,0,29,12500.0,3639.443058,205.024983,1.0,12,133.71896551724137,0.0,0.29115544464,0.024550179840000002,0.5630852147452841,0.4369147852547159,0
C10669,14411.95798,1.0,5958.17,3161.46,2796.71,0.0,1.0,0.583333,1.0,0.0,0,98,15000.0,7839.750264,8096.79502,0.0,12,60.79765306122449,0.0,0.5226500176,0.9607971986666666,0.5306092306866035,0.46939076931339657,0
C10670,1759.969888,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4,92,16500.0,7272.999505,445.131364,0.25,12,64.88402173913043,444.2556465,0.4407878487878788,0.1066648416969697,0.6290890267416946,0.3709109732583054,0
C10671,1482.235539,1.0,14604.87,2475.93,12128.94,0.0,1.0,0.583333,1.0,0.0,0,219,15500.0,14462.63056,340.717801,1.0,12,66.68890410958905,0.0,0.9330729393548387,0.09562809929032258,0.16952769863750924,0.8304723013624907,0
C10673,5619.157028,1.0,2790.76,2549.25,241.51,0.0,1.0,1.0,0.333333,0.0,0,36,14000.0,1778.284067,1355.651702,0.0,12,77.52111111111111,0.0,0.1270202905,0.4013683591428571,0.9134608493743639,0.08653915062563602,0
C10678,7760.5254,1.0,14332.92,10588.97,3743.95,0.0,1.0,0.909091,0.909091,0.0,0,152,16000.0,7116.531862,2117.186083,0.0,11,94.29552631578947,0.0,0.44478324137499997,0.48503283750000004,0.7387866533825627,0.26121334661743734,0
C10681,1724.2041,1.0,8371.19,4192.8,4178.39,959.946429,1.0,0.5,1.0,0.083333,1,87,3800.0,9582.782864,1805.370785,0.25,12,96.22057471264368,959.946429,2.5217849642105263,0.45373792105263155,0.5008606900572081,0.4991393099427919,0
C10684,3808.073463,0.909091,6030.34,2874.89,3155.45,7279.880364,1.0,0.5,1.0,0.5,62,104,7000.0,17084.85192,2068.25205,0.090909,12,57.98403846153846,117.41742522580644,2.4406931314285716,0.5440104947142858,0.4767376300507102,0.5232623699492898,0
C10695,331.586253,1.0,3703.36,1653.98,2049.38,0.0,1.0,1.0,1.0,0.0,0,54,7500.0,3229.189675,195.370312,0.916667,12,68.58074074074074,0.0,0.43055862333333333,0.0442115004,0.4466160459690659,0.5533839540309341,0
C10696,10359.45471,1.0,12650.0,12650.0,0.0,2781.682203,0.25,0.25,0.0,0.166667,2,10,10500.0,7566.470234,9170.428051,0.0,12,1265.0,1390.8411015,0.7206162127619048,0.9866147342857143,1.0,0.0,0
C10704,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1,182,7500.0,4807.552996,207.134142,0.166667,12,30.77769230769231,36.336457,0.6410070661333334,0.13111187586666667,0.5487455235524517,0.45125447644754835,0
C10717,318.186198,1.0,3548.64,2949.37,599.27,0.0,1.0,0.916667,1.0,0.0,0,51,20000.0,3908.960912,199.621137,1.0,12,69.58117647058823,0.0,0.1954480456,0.015909309899999998,0.8311268542314802,0.16887314576851978,0
C10725,255.052529,1.0,3267.03,1439.07,1827.96,0.0,1.0,1.0,1.0,0.0,0,101,6000.0,2841.850383,173.710118,1.0,12,32.34683168316832,0.0,0.47364173049999997,0.04250875483333333,0.4404826401961414,0.5595173598038585,0
C10735,13763.47358,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2,88,17500.0,24199.11108,3039.137305,0.083333,12,109.89590909090909,948.102467,1.3828063474285714,0.7864842045714285,0.6929160238407418,0.30708397615925814,0
C10736,1861.026633,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5,82,10000.0,10274.93122,528.241518,0.333333,12,90.80707317073171,563.406794,1.027493122,0.1861026633,0.8564095952555537,0.14359040474444615,0
C10739,446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,1.0,0.0,0,71,3000.0,4843.737867,177.051156,0.454545,12,73.63887323943662,0.0,1.614579289,0.148911714,0.4470694443381864,0.5529305556618137,0
C10752,1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0,37,6500.0,3609.323897,416.412205,0.0,12,238.39648648648648,0.0,0.5552805995384615,0.20848931123076922,0.28905400610157733,0.7109459938984227,0
C10753,6713.551391,1.0,7590.08,7403.57,186.51,1596.569821,0.666667,0.666667,0.166667,0.166667,4,81,10000.0,2344.430467,4676.633767,0.0,12,93.70469135802469,399.14245525,0.23444304670000002,0.6713551391,0.9754271364728698,0.02457286352713015,0
C10760,492.916599,1.0,4371.82,2765.16,1606.66,0.0,1.0,0.916667,1.0,0.0,0,97,20000.0,3603.230966,207.887409,0.583333,12,45.070309278350514,0.0,0.1801615483,0.02464582995,0.6324963058863357,0.36750369411366435,0
C10797,2388.503738,1.0,4021.29,2303.6,1717.69,2075.781347,1.0,1.0,0.5,0.333333,4,44,5000.0,2851.045852,794.323892,0.0,12,91.39295454545454,518.94533675,0.5702091704000001,0.4777007476,0.5728510005495748,0.4271489994504251,0
C10799,432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,1.0,0.0,0,78,8500.0,4301.600928,186.739077,1.0,12,56.797051282051285,0.0,0.5060706974117647,0.05093128811764706,0.8190814347982132,0.18091856520178684,0
C10805,3879.064446,1.0,9796.28,9536.28,260.0,1959.013493,1.0,0.833333,0.583333,0.166667,2,45,19000.0,12667.90527,968.363741,0.333333,12,217.69511111111112,979.5067465,0.6667318563157895,0.20416128663157895,0.9734593131270237,0.026540686872976272,0
C10811,9164.724752,1.0,3407.69,2074.16,1333.53,2063.860557,1.0,0.833333,1.0,0.166667,5,77,9500.0,0.0,4221.726790165511,0.0,12,44.255714285714284,412.7721114,0.0,0.964707868631579,0.608670389618774,0.391329610381226,0
C10830,772.54691,1.0,8519.02,8003.21,515.81,237.066662,1.0,1.0,1.0,0.083333,1,117,17500.0,5828.994002,270.774147,0.833333,12,72.81213675213675,237.066662,0.33308537154285717,0.04414553771428571,0.9394519557413881,0.0605480442586119,0
C10873,8220.740014,1.0,5197.22,4001.41,1195.81,18857.05847,1.0,0.571429,0.857143,1.0,25,15,13000.0,12886.44123,1287.324868,0.2,7,346.48133333333334,754.2823388,0.99126471,0.6323646164615385,0.7699135306952563,0.23008646930474366,0
C10875,2210.404961,1.0,1790.64,1358.4,432.24,1660.66756,1.0,0.833333,1.0,0.75,18,52,10500.0,8862.839094,478.820544,0.0,12,34.43538461538462,92.2593088888889,0.8440799137142858,0.21051475819047621,0.7586114461868382,0.24138855381316177,0
C10885,4419.30294,1.0,12551.95,10901.24,1650.71,14896.54051,1.0,0.666667,1.0,0.5,19,122,17000.0,31698.41902,1448.585054,0.416667,12,102.88483606557378,784.0284478947369,1.8646128835294118,0.25995899647058823,0.868489756571688,0.13151024342831194,0
C10887,9901.685569,1.0,2190.95,832.49,1358.46,1913.350112,1.0,0.416667,0.916667,0.25,4,43,11500.0,2972.248185,2849.235124,0.0,12,50.95232558139534,478.337528,0.2584563639130435,0.8610161364347826,0.3799675939660878,0.6200324060339123,0
C10888,2320.309453,1.0,2896.05,2209.21,686.84,187.030671,1.0,0.916667,0.916667,0.083333,1,90,13500.0,1341.195566,559.284909,0.0,12,32.178333333333335,187.030671,0.09934781970370371,0.17187477429629627,0.7628355864021684,0.23716441359783152,0
C10892,268.493643,1.0,4917.48,3300.1,1617.38,0.0,1.0,0.25,1.0,0.0,0,31,13500.0,3552.167671,78.898037,0.375,12,158.6283870967742,0.0,0.2631235311851852,0.019888418,0.6710957644972628,0.32890423550273723,0
C10902,2767.545277,1.0,3480.24,2767.28,712.96,0.0,1.0,1.0,0.666667,0.0,0,60,12500.0,4062.447703,1082.201074,0.0,12,58.004,0.0,0.32499581624,0.22140362216,0.7951405650185046,0.20485943498149556,0
C10917,9255.143419,1.0,5153.28,3352.28,1801.0,0.0,1.0,0.583333,1.0,0.0,0,105,11500.0,4872.818088,9642.502512,0.0,12,49.07885714285714,0.0,0.423723312,0.8047950799130434,0.6505138474913066,0.3494861525086935,0
C10920,337.317432,1.0,4193.91,3076.01,1117.9,0.0,1.0,1.0,0.583333,0.0,0,27,3000.0,3690.904874,210.035264,1.0,12,155.32999999999998,0.0,1.2303016246666667,0.112439144,0.7334468312386294,0.2665531687613707,0
C10922,4007.029155,1.0,7597.09,6761.29,835.8,0.0,1.0,1.0,0.333333,0.0,0,22,6500.0,0.0,1845.836377022245,0.0,12,345.3222727272727,0.0,0.0,0.6164660238461539,0.8899841913153589,0.11001580868464109,0
C10949,6725.109914,1.0,6335.65,912.12,5423.53,0.0,1.0,0.583333,1.0,0.0,0,108,11000.0,3203.884297,2658.77669,0.0,12,58.66342592592592,0.0,0.2912622088181818,0.6113736285454545,0.14396628601643083,0.8560337139835692,0
C10950,515.135703,1.0,2457.48,1272.5,1184.98,0.0,1.0,0.583333,1.0,0.0,0,69,7000.0,2858.180367,177.692271,0.25,12,35.61565217391304,0.0,0.408311481,0.07359081471428572,0.5178068590588734,0.4821931409411267,0
C10952,542.051302,1.0,4896.9,721.46,4175.44,960.975083,1.0,0.416667,0.916667,0.083333,2,64,2500.0,5338.901791,173.182819,1.0,12,76.5140625,480.4875415,2.1355607164,0.2168205208,0.14732994343360087,0.8526700565663992,0
C10972,391.179957,0.909091,7363.38,6965.06,398.32,0.0,0.833333,0.666667,0.416667,0.0,0,42,4500.0,11891.44907,889.95708,1.0,12,175.31857142857143,0.0,2.642544237777778,0.08692887933333333,0.9459052771960703,0.05409472280392971,0
C10975,2072.457624,1.0,17409.21,11263.17,6146.04,0.0,1.0,1.0,1.0,0.0,0,175,19500.0,19517.1616,517.324081,0.333333,12,99.4812,0.0,1.000880082051282,0.10627987815384617,0.6469661748005797,0.35303382519942034,0
C10986,1538.569369,1.0,3852.37,2681.99,1170.38,0.0,1.0,0.75,0.75,0.0,0,35,6000.0,3386.915692,393.411779,0.272727,12,110.06771428571429,0.0,0.5644859486666667,0.25642822816666666,0.6961922141435012,0.30380778585649876,0
C11004,3108.393701,0.9,26582.34,15158.9,11423.44,0.0,0.9,0.8,0.8,0.0,0,55,28000.0,26557.09724,586.029097,0.875,10,483.3152727272727,0.0,0.9484677585714285,0.11101406075,0.5702620612030392,0.4297379387969607,0
C11016,357.62718,1.0,3070.45,1864.11,1206.34,0.0,0.916667,0.916667,0.416667,0.0,0,20,18500.0,4023.111073,169.763154,1.0,12,153.52249999999998,0.0,0.2174654634054054,0.01933119891891892,0.6071129638978,0.3928870361022,0
C11024,1532.278572,1.0,2612.1,1375.5,1236.6,0.0,0.916667,0.916667,0.75,0.0,0,135,6500.0,1348.321843,433.618672,0.0,12,19.348888888888887,0.0,0.20743412969230768,0.23573516492307692,0.5265878029171931,0.4734121970828069,0
C11088,1389.598597,1.0,6058.03,3391.88,2666.15,3517.94774,1.0,0.166667,1.0,0.25,6,52,4000.0,6528.829703,550.971147,0.0,12,116.50057692307692,586.3246233333333,1.63220742575,0.34739964925,0.5598981847234167,0.4401018152765833,0
C11094,8823.284205,1.0,3719.0,2293.18,1425.82,29282.10915,1.0,0.75,1.0,0.416667,26,61,15500.0,28150.97869,7321.639932,0.083333,12,60.967213114754095,1126.2349673076924,1.816192173548387,0.5692441422580645,0.6166119924710943,0.3833880075289056,0
C11096,160.852061,0.888889,4704.98,2017.22,2687.76,0.0,0.888889,0.666667,0.777778,0.0,0,45,4500.0,4372.542801,129.801874,0.833333,9,104.5551111111111,0.0,0.971676178,0.03574490244444444,0.42874146117518036,0.5712585388248198,0
C11164,2391.843543,1.0,3279.57,777.63,2501.94,0.0,1.0,0.583333,0.916667,0.0,0,119,5000.0,1226.566229,547.949563,0.0,12,27.559411764705885,0.0,0.2453132458,0.47836870859999997,0.23711340206185566,0.7628865979381443,0
C11177,710.199118,1.0,3442.08,2718.42,723.66,0.0,1.0,0.833333,1.0,0.0,0,63,7000.0,3082.037592,231.798854,0.25,12,54.63619047619048,0.0,0.44029108457142857,0.10145701685714285,0.7897608422814113,0.21023915771858875,0
C11190,4550.717687,1.0,2094.99,1357.0,737.99,2392.186586,1.0,0.5,1.0,0.166667,2,23,7600.0,3172.264416,1091.281356,0.0,12,91.08652173913042,1196.093293,0.4174032126315789,0.5987786430263158,0.647735788714982,0.3522642112850181,0
C11192,741.294747,1.0,7096.36,4287.78,2808.58,0.0,1.0,1.0,1.0,0.0,0,84,7500.0,6642.324858,211.053637,1.0,12,84.48047619047618,0.0,0.8856433144,0.0988392996,0.6042224464373285,0.3957775535626716,0
C11234,1893.611922,1.0,22746.81,15795.42,6951.39,0.0,1.0,1.0,1.0,0.0,0,140,18000.0,22558.28457,505.125031,1.0,12,162.4772142857143,0.0,1.2532380316666667,0.10520066233333333,0.6944015446561518,0.3055984553438482,0
C11237,1060.385693,1.0,5327.61,5327.61,0.0,3467.977927,0.833333,0.833333,0.0,0.583333,12,53,6000.0,8412.649548,247.085679,0.9,12,100.52094339622641,288.99816058333334,1.402108258,0.17673094883333332,1.0,0.0,0
C11262,599.044829,1.0,6528.65,4859.87,1668.78,0.0,1.0,1.0,1.0,0.0,0,113,12000.0,5779.079513,176.295409,1.0,12,57.77566371681416,0.0,0.48158995941666666,0.04992040241666667,0.7443912600614216,0.2556087399385784,0
C11270,341.467517,1.0,3446.96,2831.62,615.34,0.0,1.0,1.0,0.333333,0.0,0,46,10500.0,3273.239834,187.681228,1.0,12,74.93391304347826,0.0,0.311737127047619,0.0325207159047619,0.821483278018892,0.178516721981108,0
C11284,527.965041,1.0,2808.2,1332.96,1475.24,0.0,1.0,0.583333,1.0,0.0,0,71,7000.0,2823.313675,175.39498,0.583333,12,39.55211267605633,0.0,0.403330525,0.07542357728571429,0.47466704650665914,0.525332953493341,0
C11286,5220.637076,1.0,2911.02,1647.3,1263.72,1992.386858,1.0,0.833333,1.0,0.166667,4,85,6000.0,2044.047768,1313.547582,0.0,12,34.24729411764706,498.0967145,0.340674628,0.8701061793333333,0.5658841230908753,0.4341158769091247,0
C11300,4010.621974,1.0,40040.71,24543.52,15497.19,0.0,1.0,1.0,1.0,0.0,0,358,18000.0,33994.72785,703.503256,1.0,12,111.84555865921787,0.0,1.8885959916666668,0.2228123318888889,0.6129641557305053,0.3870358442694947,0
C11307,317.657562,1.0,4398.35,4398.35,0.0,0.0,0.916667,0.916667,0.0,0.0,0,47,16500.0,4028.380624,179.19571,0.916667,12,93.58191489361703,0.0,0.24414428024242424,0.019251973454545452,1.0,0.0,0
C11312,12.659909,0.272727,5252.04,2501.0,2751.04,0.0,1.0,0.166667,1.0,0.0,0,40,7350.0,4086.011768,29.259869,0.083333,12,131.301,0.0,0.5559199684353742,0.0017224365986394559,0.4761959162534939,0.5238040837465061,0
C11313,2425.836071,1.0,3502.99,2968.85,534.14,0.0,1.0,0.833333,0.416667,0.0,0,74,7000.0,3871.983102,587.744916,0.0,12,47.3377027027027,0.0,0.5531404431428572,0.3465480101428572,0.8475188339104593,0.15248116608954065,0
C11315,208.19101,1.0,2395.88,1516.09,879.79,0.0,1.0,1.0,0.75,0.0,0,63,5000.0,2131.759516,177.898546,0.75,12,38.02984126984127,0.0,0.4263519032,0.041638202,0.6327904569510994,0.3672095430489006,0
C11319,801.110294,1.0,4276.89,1734.5,2542.39,0.0,1.0,0.333333,0.916667,0.0,0,58,7500.0,4750.947157,195.583027,0.083333,12,73.7394827586207,0.0,0.6334596209333333,0.10681470586666666,0.40555169761204984,0.5944483023879501,0
C11330,505.313231,1.0,4471.79,2875.13,1596.66,298.025242,1.0,1.0,0.916667,0.083333,1,74,14500.0,4393.043928,188.516174,0.833333,12,60.4295945945946,298.025242,0.30296854675862067,0.034849188344827586,0.6429483495423534,0.35705165045764675,0
C11347,541.240795,1.0,5999.95,4104.58,1895.37,0.0,1.0,1.0,1.0,0.0,0,97,16000.0,6850.328106,200.169985,1.0,12,61.855154639175254,0.0,0.428145506625,0.0338275496875,0.6841023675197293,0.31589763248027064,0
C11350,3892.352781,1.0,6068.82,5368.71,700.11,1806.05694,0.75,0.583333,0.333333,0.333333,12,61,7500.0,4417.82569,1764.680048,0.0,12,99.48885245901639,150.50474499999999,0.5890434253333333,0.5189803708,0.8846381998477464,0.11536180015225365,0
C11353,272.7004,1.0,3298.55,2520.55,778.0,0.0,0.833333,0.833333,0.166667,0.0,0,33,16000.0,3629.836534,194.460262,0.75,12,99.95606060606062,0.0,0.226864783375,0.017043775,0.7641387882554456,0.2358612117445544,0
C11356,2415.412234,1.0,3313.65,1938.44,1375.21,843.735376,1.0,0.666667,1.0,0.416667,10,55,8500.0,858.81107,582.753042,0.0,12,60.24818181818182,84.37353759999999,0.10103659647058823,0.2841661451764706,0.5849863443634663,0.41501365563653375,0
C11383,325.47428,1.0,3030.4,1358.32,1672.08,92.358043,1.0,1.0,0.916667,0.083333,2,76,3000.0,3117.11898,179.10451,1.0,12,39.873684210526314,46.1790215,1.03903966,0.10849142666666667,0.4482312565997888,0.5517687434002112,0
C11387,5161.854898,1.0,4542.33,4051.67,490.66,0.0,1.0,1.0,0.583333,0.0,0,105,7500.0,3376.37909,1171.273248,0.0,12,43.260285714285715,0.0,0.45018387866666665,0.6882473197333333,0.8919805474283022,0.10801945257169779,0
C11395,2153.498372,1.0,5428.77,3064.59,2364.18,2399.569867,1.0,0.5,1.0,0.166667,3,45,12500.0,4059.3757,496.075078,0.083333,12,120.63933333333334,799.8566223333333,0.324750056,0.17227986976,0.5645090876938975,0.43549091230610243,0
C11419,2792.534256,1.0,9661.37,9661.37,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,8500.0,6000.763458,682.274622,0.0,12,805.1141666666667,0.0,0.7059721715294118,0.32853344188235295,1.0,0.0,0
C11445,468.693449,1.0,4930.68,4012.0,918.68,0.0,1.0,0.416667,1.0,0.0,0,40,12000.0,4552.742211,217.937998,0.833333,12,123.26700000000001,0.0,0.37939518424999996,0.03905778741666666,0.8136808716039167,0.18631912839608328,0
C11452,227.636073,1.0,3050.64,1070.12,1980.52,0.0,1.0,0.666667,0.916667,0.0,0,46,8000.0,2597.767395,168.621828,0.363636,12,66.31826086956521,0.0,0.324720924375,0.028454509125000003,0.350785408963365,0.6492145910366349,0
C11457,4007.32326,1.0,3333.95,1317.01,2016.94,513.286838,1.0,0.5,1.0,0.083333,2,91,6000.0,6967.667428,2158.446633,0.0,12,36.636813186813185,256.643419,1.1612779046666666,0.6678872100000001,0.395029919464899,0.604970080535101,0
C11458,972.665818,1.0,10549.19,9180.41,1368.78,0.0,1.0,1.0,1.0,0.0,0,248,9000.0,10114.18854,209.881639,1.0,12,42.537056451612905,0.0,1.1237987266666665,0.10807397977777777,0.8702478578924069,0.1297521421075931,0
C11463,3308.148118,1.0,3767.75,160.0,3607.75,2567.221138,0.916667,0.083333,0.833333,0.083333,4,84,3000.0,3396.558042,4540.641433,0.0,12,44.854166666666664,641.8052845,1.132186014,1.1027160393333333,0.04246566253068808,0.9575343374693119,0
C11470,1245.890862,1.0,5380.3,3976.99,1403.31,0.0,0.833333,0.5,0.75,0.0,0,32,4500.0,6133.623121,442.215058,0.1,12,168.134375,0.0,1.363027360222222,0.276864636,0.7391762541122242,0.26082374588777574,0
C11471,867.444685,1.0,8751.49,6206.99,2544.5,0.0,1.0,1.0,0.666667,0.0,0,63,4000.0,8622.953253,209.975643,1.0,12,138.9125396825397,0.0,2.15573831325,0.21686117125,0.709249510654757,0.29075048934524295,0
C11475,1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12,181.77919999999997,0.0,0.452660012,0.1782883844,0.5246892933845017,0.4753107066154984,0
C11481,1367.479599,0.818182,12375.0,0.0,12375.0,0.0,0.75,0.0,0.75,0.0,0,9,16500.0,15246.11594,295.779348,1.0,12,1375.0,0.0,0.9240070266666667,0.08287755145454545,0.0,1.0,0
C11482,2920.392514,1.0,2673.73,1221.6,1452.13,5573.509394,1.0,0.333333,1.0,0.5,13,59,15000.0,3319.325665,649.154698,0.0,12,45.31745762711864,428.7314918461538,0.22128837766666665,0.19469283426666667,0.4568898131075314,0.5431101868924686,0
C11487,961.391452,1.0,3783.25,2991.45,791.8,0.0,1.0,0.916667,0.75,0.0,0,38,11000.0,1906.997697,226.703216,0.0,12,99.5592105263158,0.0,0.17336342700000001,0.0873992229090909,0.7907090464547677,0.20929095354523225,0
C11492,619.375758,1.0,6133.45,5932.61,200.84,0.0,1.0,1.0,0.5,0.0,0,129,7000.0,5505.517545,182.916276,0.833333,12,47.54612403100775,0.0,0.7865025064285713,0.08848225114285714,0.9672549706934922,0.03274502930650776,0
C11495,8151.985277,1.0,25615.07,25122.77,492.3,0.0,1.0,1.0,0.583333,0.0,0,56,17000.0,17575.20083,2465.465414,0.166667,12,457.4119642857143,0.0,1.0338353429411766,0.4795285457058823,0.9807808450259945,0.019219154974005538,0
C11502,916.63778,1.0,4627.8,2742.39,1885.41,0.0,1.0,1.0,1.0,0.0,0,89,16500.0,6083.511913,289.474616,0.083333,12,51.997752808988764,0.0,0.3686976916969697,0.05555380484848485,0.592590431738623,0.4074095682613769,0
C11511,668.102701,1.0,4943.92,2300.09,2643.83,0.0,1.0,0.916667,1.0,0.0,0,52,7000.0,4869.034025,199.727571,1.0,12,95.07538461538462,0.0,0.6955762892857142,0.095443243,0.4652360879625884,0.5347639120374116,0
C11513,1687.08958,1.0,5094.17,4568.17,526.0,0.0,1.0,1.0,0.416667,0.0,0,70,8000.0,3606.985963,460.572295,0.0,12,72.77385714285714,0.0,0.450873245375,0.2108861975,0.8967447101294225,0.10325528987057754,0
C11514,1995.089853,1.0,8335.69,7400.85,934.84,0.0,1.0,0.818182,0.272727,0.0,0,69,7000.0,3348.095046,1298.363292,0.0,11,120.80710144927536,0.0,0.4782992922857143,0.28501283614285716,0.8878509157610228,0.11214908423897721,0
C11527,1499.19943,1.0,3245.23,2870.33,374.9,0.0,1.0,1.0,0.833333,0.0,0,51,8000.0,2961.631164,373.675969,0.0,12,63.631960784313726,0.0,0.3702038955,0.18739992875,0.8844766010421449,0.11552339895785506,0
C11528,3181.996689,0.909091,2046.06,1605.62,440.44,565.897178,1.0,0.583333,0.916667,0.083333,2,27,10400.0,9801.637331,1254.849545,0.0,12,75.78,282.948589,0.9424651279807692,0.30596122009615384,0.784737495479116,0.21526250452088405,0
C11532,2629.928623,1.0,2830.88,2019.76,811.12,95.275458,0.916667,0.916667,0.416667,0.083333,1,62,4500.0,4889.053647,1141.960634,0.0,12,45.65935483870968,95.275458,1.086456366,0.5844285828888889,0.7134742553552252,0.28652574464477476,0
C11541,1177.125233,1.0,8190.9,6949.66,1241.24,0.0,1.0,0.916667,0.5,0.0,0,56,5000.0,7007.797351,354.703333,0.416667,12,146.26607142857142,0.0,1.4015594702,0.2354250466,0.8484610970711399,0.15153890292886008,0
C11549,2619.752921,1.0,3563.07,2675.63,887.44,0.0,0.916667,0.666667,0.666667,0.0,0,69,4500.0,1227.952887,688.645056,0.0,12,51.638695652173915,0.0,0.2728784193333333,0.5821673157777777,0.7509338856660127,0.24906611433398726,0
C11561,3156.418686,1.0,3471.99,2447.99,1024.0,1037.733925,1.0,0.833333,1.0,0.166667,2,57,4000.0,2482.014766,813.370825,0.0,12,60.91210526315789,518.8669625,0.6205036915,0.7891046715,0.7050682749662297,0.2949317250337703,0
C11565,588.795215,0.636364,4116.0,0.0,4116.0,0.0,0.5,0.0,0.5,0.0,0,12,21500.0,8130.112361,224.763498,1.0,12,343.0,0.0,0.3781447609767442,0.02738582395348837,0.0,1.0,0
C11573,8281.348085,1.0,4231.12,3101.11,1130.01,0.0,1.0,1.0,0.583333,0.0,0,43,10500.0,2856.165405,2046.341231,0.0,12,98.39813953488373,0.0,0.27201575285714286,0.7886998176190476,0.7329288698973322,0.26707113010266786,0
C11583,7170.30572,1.0,3109.28,2724.52,384.76,2560.207055,1.0,1.0,0.833333,0.5,7,48,9500.0,2055.673322,1961.161822,0.0,12,64.77666666666667,365.74386499999997,0.2163866654736842,0.7547690231578947,0.8762543096794112,0.12374569032058867,0
C11585,1579.158781,1.0,4175.25,2095.35,2079.9,0.0,1.0,0.166667,0.916667,0.0,0,50,8000.0,1980.952607,406.75838,0.0,12,83.505,0.0,0.24761907587499998,0.197394847625,0.5018501886114604,0.49814981138853964,0
C11601,1080.667451,1.0,3895.67,697.85,3197.82,135.404437,1.0,0.416667,1.0,0.166667,3,49,6500.0,2571.280305,314.038049,0.166667,12,79.5034693877551,45.134812333333336,0.3955815853846154,0.16625653092307693,0.17913478297699753,0.8208652170230025,0
C11612,2774.249582,1.0,21802.6,21802.6,0.0,1771.824164,1.0,1.0,0.0,0.083333,4,72,13000.0,22350.29247,562.887574,0.916667,12,302.81388888888887,442.956041,1.719253266923077,0.213403814,1.0,0.0,0
C11619,197.02206,1.0,3824.78,1722.51,2102.27,0.0,1.0,0.666667,1.0,0.0,0,80,3000.0,3458.142743,133.505122,0.833333,12,47.80975,0.0,1.1527142476666665,0.06567402,0.4503553145540397,0.5496446854459602,0
C11622,2270.429964,1.0,8257.26,6367.49,1889.77,4134.316549,1.0,1.0,1.0,0.75,15,139,13000.0,12080.20143,595.825281,0.25,12,59.40474820143885,275.6211032666667,0.9292462638461538,0.17464845876923077,0.7711383679331885,0.2288616320668115,0
C11625,1050.527038,0.818182,8880.59,2269.45,6611.14,0.0,1.0,0.333333,1.0,0.0,0,64,8500.0,7713.262155,266.749027,0.0,12,138.75921875,0.0,0.9074426064705883,0.12359141623529411,0.2555517144694215,0.7444482855305785,0
C11635,1229.397644,1.0,11414.48,6754.38,4660.1,0.0,1.0,0.916667,1.0,0.0,0,176,9000.0,9686.614183,263.250811,0.916667,12,64.855,0.0,1.0762904647777778,0.1365997382222222,0.5917378627848137,0.4082621372151864,0
C11638,8809.504736,1.0,25378.36,20646.07,4732.29,0.0,1.0,1.0,1.0,0.0,0,136,14500.0,25825.32482,2921.628286,0.0,12,186.60558823529414,0.0,1.781056884137931,0.6075520507586207,0.813530503941153,0.18646949605884697,0
