CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Average_purchase_amt,Cash_advance_per_trx,Payment_to_Crlimit,Utilization,Oneoff_ratio,Installment_ratio,cluster_label
C10957,4223.832142,1.0,0.0,0.0,0.0,3305.855177,0.0,0.0,0.0,0.5,18,0,4500.0,0.0,1945.7065862400466,0.0,12,0.0,183.65862094444444,0.0,0.9386293648888889,0.0,0.0,3
C10961,6002.618198,1.0,0.0,0.0,0.0,1163.462217,0.0,0.0,0.0,0.5,10,0,6500.0,1498.948148,1837.998855,0.0,12,0.0,116.3462217,0.23060740738461538,0.9234797227692307,0.0,0.0,3
C10963,851.278168,0.727273,0.0,0.0,0.0,2037.036785,0.0,0.0,0.0,0.166667,3,0,3000.0,4998.620598,282.771821,0.111111,12,0.0,679.0122616666666,1.6662068660000002,0.28375938933333333,0.0,0.0,3
C10967,645.528692,1.0,0.0,0.0,0.0,6479.639793,0.0,0.0,0.0,0.083333,1,0,10000.0,0.0,297.36253369117014,0.0,12,0.0,6479.639793,0.0,0.0645528692,0.0,0.0,3
C10971,4593.577983,1.0,0.0,0.0,0.0,393.742621,0.0,0.0,0.0,0.1,1,0,5250.0,1064.91324,1558.017969,0.0,10,0.0,393.742621,0.20284061714285717,0.8749672348571429,0.0,0.0,3
C10973,12358.32132,1.0,421.15,0.0,421.15,5690.168909,0.583333,0.0,0.583333,0.583333,11,7,17000.0,4131.495556,2959.446172,0.0,12,60.16428571428571,517.2880826363636,0.24302915035294118,0.7269600776470587,0.0,1.0,3
C10976,3215.307061,1.0,0.0,0.0,0.0,629.109981,0.0,0.0,0.0,0.583333,11,0,3500.0,1333.839527,1644.952704,0.0,12,0.0,57.19181645454545,0.38109700771428573,0.9186591602857143,0.0,0.0,3
C10977,2437.750644,0.9,1177.64,1177.64,0.0,2961.278225,0.5,0.5,0.0,0.4,7,29,3000.0,1325.182603,1000.843859,0.0,10,40.60827586206897,423.03974642857145,0.44172753433333334,0.8125835480000001,1.0,0.0,3
C10979,1895.695148,1.0,200.0,200.0,0.0,493.281286,0.083333,0.083333,0.0,0.25,7,3,2000.0,861.663355,3302.012395,0.0,12,66.66666666666667,70.46875514285715,0.4308316775,0.947847574,1.0,0.0,3
C10990,243.010712,0.363636,0.0,0.0,0.0,1222.166225,0.0,0.0,0.0,0.166667,3,0,12000.0,196.932031,58.778054,0.0,12,0.0,407.38874166666665,0.016411002583333334,0.02025089266666667,0.0,0.0,3
C10993,1493.440295,1.0,0.0,0.0,0.0,77.328556,0.0,0.0,0.0,0.25,3,0,1600.0,455.872747,430.722903,0.0,12,0.0,25.776185333333334,0.284920466875,0.933400184375,0.0,0.0,3
C10996,4890.470857,0.909091,0.0,0.0,0.0,9009.157522,0.0,0.0,0.0,0.454545,5,0,7500.0,7296.483613,1278.064978,0.0,11,0.0,1801.8315043999999,0.9728644817333334,0.6520627809333334,0.0,0.0,3
C11003,4618.091584,1.0,541.68,541.68,0.0,3580.753362,0.166667,0.166667,0.0,0.166667,2,2,8500.0,0.0,2127.3220404525555,0.0,12,270.84,1790.376681,0.0,0.5433048922352941,1.0,0.0,3
C11017,1368.288512,1.0,34.0,0.0,34.0,135.178439,0.083333,0.0,0.083333,0.25,3,1,1600.0,1913.744848,530.3496,0.0,12,34.0,45.05947966666667,1.19609053,0.8551803200000001,0.0,1.0,3
C11018,2870.08219,0.909091,490.21,490.21,0.0,10735.1018,0.272727,0.272727,0.0,0.636364,29,3,6000.0,5956.127312,991.468328,0.0,11,163.40333333333334,370.175924137931,0.9926878853333333,0.4783470316666667,1.0,0.0,3
C11021,3421.5478,1.0,36.0,0.0,36.0,19.042417,0.083333,0.0,0.083333,0.083333,1,1,3500.0,404.993426,10849.43809,0.0,12,36.0,19.042417,0.11571240742857143,0.9775850857142857,0.0,1.0,3
C11023,5317.783607,1.0,0.0,0.0,0.0,5833.696908,0.0,0.0,0.0,0.416667,8,0,6500.0,3154.862353,1369.775906,0.0,12,0.0,729.2121135,0.48536343892307693,0.818120554923077,0.0,0.0,3
C11026,195.804466,0.909091,0.0,0.0,0.0,477.378737,0.0,0.0,0.0,0.083333,1,0,1950.0,550.825801,140.447701,0.1,12,0.0,477.378737,0.2824747697435897,0.10041254666666666,0.0,0.0,3
C11031,2285.068731,1.0,0.0,0.0,0.0,1173.310874,0.0,0.0,0.0,0.166667,5,0,2500.0,381.672065,1003.265207,0.0,12,0.0,234.6621748,0.15266882599999998,0.9140274923999999,0.0,0.0,3
C11038,3766.072756,1.0,64.82,34.96,29.86,298.108645,0.25,0.083333,0.166667,0.166667,4,3,4150.0,1019.849756,1260.262738,0.0,12,21.606666666666666,74.52716125,0.2457469291566265,0.9074874110843374,0.53933970996606,0.46066029003394016,3
C11039,1083.07662,1.0,0.0,0.0,0.0,91.903204,0.0,0.0,0.0,0.083333,1,0,1200.0,309.300185,476.830891,0.0,12,0.0,91.903204,0.2577501541666667,0.9025638500000001,0.0,0.0,3
C11042,3340.233396,1.0,1783.57,1400.59,382.98,9569.469311,0.833333,0.25,0.75,0.833333,29,22,8000.0,6173.822229,1030.053642,0.0,12,81.07136363636363,329.9817003793104,0.7717277786250001,0.4175291745,0.7852733562461804,0.2147266437538196,3
C11044,253.143106,0.142857,0.0,0.0,0.0,3351.385591,0.0,0.0,0.0,0.142857,3,0,5000.0,0.0,116.61027049532363,0.0,7,0.0,1117.1285303333334,0.0,0.050628621199999994,0.0,0.0,3
C11047,12373.33348,1.0,830.15,200.0,630.15,10249.921,0.75,0.166667,0.583333,0.916667,26,14,11000.0,14040.86635,12245.92601,0.0,12,59.29642857142857,394.2277307692308,1.2764423954545454,1.124848498181818,0.24092031560561344,0.7590796843943866,3
C11048,1958.327414,1.0,0.0,0.0,0.0,39.461591,0.0,0.0,0.0,0.083333,1,0,2100.0,404.070285,999.050377,0.0,12,0.0,39.461591,0.19241442142857143,0.9325368638095238,0.0,0.0,3
C11051,2128.151695,1.0,0.0,0.0,0.0,19.345729,0.0,0.0,0.0,0.083333,1,0,2100.0,138.907177,13266.3819,0.0,12,0.0,19.345729,0.06614627476190475,1.0134055690476191,0.0,0.0,3
C11052,1046.785259,0.555556,0.0,0.0,0.0,2908.400137,0.0,0.0,0.0,0.333333,13,0,3000.0,87.879339,630.679799,0.0,9,0.0,223.72308746153846,0.029293113,0.34892841966666666,0.0,0.0,3
C11062,2294.145941,1.0,29.29,0.0,29.29,137.256946,0.083333,0.0,0.083333,0.083333,2,1,2100.0,149.363733,17693.07847,0.0,12,29.29,68.628473,0.07112558714285715,1.0924504480952382,0.0,1.0,3
C11064,5049.442457,1.0,0.0,0.0,0.0,3631.844028,0.0,0.0,0.0,0.333333,5,0,8500.0,8574.541634,1473.841361,0.0,12,0.0,726.3688056,1.0087696039999998,0.5940520537647059,0.0,0.0,3
C11065,5516.201451,1.0,0.0,0.0,0.0,2941.903445,0.0,0.0,0.0,0.333333,11,0,6000.0,1443.4332,1406.909258,0.0,12,0.0,267.4457677272727,0.24057219999999999,0.9193669085,0.0,0.0,3
C11067,1133.090254,1.0,85.92,0.0,85.92,551.078807,0.583333,0.0,0.583333,1.0,13,7,1200.0,0.0,521.9575721511253,0.0,12,12.274285714285714,42.39067746153846,0.0,0.9442418783333333,0.0,1.0,3
C11068,5842.231445,1.0,452.59,241.53,211.06,786.62111,0.916667,0.416667,0.916667,0.25,5,22,7500.0,4431.489516,2071.432892,0.0,12,20.572272727272725,157.32422200000002,0.5908652687999999,0.7789641926666667,0.5336618131200425,0.4663381868799576,3
C11070,4677.242936,1.0,125.0,0.0,125.0,2406.229924,0.583333,0.0,0.5,0.5,6,10,5000.0,1087.866649,1092.737436,0.0,12,12.5,401.0383206666667,0.21757332980000002,0.9354485871999999,0.0,1.0,3
C11072,6432.685892,1.0,0.0,0.0,0.0,3249.062265,0.0,0.0,0.0,0.5,16,0,7000.0,1549.916395,2295.219735,0.0,12,0.0,203.0663915625,0.22141662785714286,0.9189551274285714,0.0,0.0,3
C11076,1463.302373,0.272727,0.0,0.0,0.0,586.02924,0.0,0.0,0.0,0.083333,1,0,17000.0,17194.62756,968.603795,0.25,12,0.0,586.02924,1.01144868,0.08607661017647059,0.0,0.0,3
C11077,7024.269179,1.0,130.4,0.0,130.4,1916.534565,0.333333,0.0,0.25,0.083333,1,4,10200.0,0.0,3235.726786867958,0.0,12,32.6,1916.534565,0.0,0.6886538410784314,0.0,1.0,3
C11079,1268.144319,1.0,0.0,0.0,0.0,1331.166485,0.0,0.0,0.0,0.428571,5,0,1500.0,499.961286,206.737107,0.0,7,0.0,266.233297,0.33330752399999997,0.845429546,0.0,0.0,3
C11084,1048.067171,1.0,0.0,0.0,0.0,158.347647,0.0,0.0,0.0,0.25,3,0,1200.0,369.895952,281.091657,0.0,12,0.0,52.782548999999996,0.3082466266666667,0.8733893091666666,0.0,0.0,3
C11095,1005.332554,1.0,0.0,0.0,0.0,19.503826,0.0,0.0,0.0,0.083333,1,0,1200.0,347.446739,425.777184,0.0,12,0.0,19.503826,0.28953894916666667,0.8377771283333333,0.0,0.0,3
C11098,5961.863054,1.0,320.08,64.03,256.05,3134.417004,1.0,0.083333,0.916667,0.583333,17,13,7000.0,1894.746827,2168.95118,0.0,12,24.62153846153846,184.3774708235294,0.27067811814285714,0.8516947220000001,0.2000437390652337,0.7999562609347663,3
C11103,4069.525304,1.0,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12,4,7500.0,1105.027682,1586.594493,0.0,12,64.96,144.32986675,0.14733702426666664,0.5426033738666667,0.8140009236453203,0.18599907635467983,3
C11107,814.269404,0.875,0.0,0.0,0.0,1175.358928,0.0,0.0,0.0,0.125,1,0,1200.0,257.187514,205.446177,0.0,8,0.0,1175.358928,0.21432292833333336,0.6785578366666667,0.0,0.0,3
C11110,367.596554,0.363636,0.0,0.0,0.0,1078.247446,0.0,0.0,0.0,0.166667,5,0,1200.0,274.204055,274.427951,0.0,12,0.0,215.6494892,0.22850337916666666,0.30633046166666666,0.0,0.0,3
C11111,3409.130731,1.0,0.0,0.0,0.0,4459.741851,0.0,0.0,0.0,0.666667,14,0,6000.0,2203.045653,1023.380975,0.0,12,0.0,318.55298935714285,0.36717427550000004,0.5681884551666667,0.0,0.0,3
C11117,1549.600093,1.0,0.0,0.0,0.0,181.45033,0.0,0.0,0.0,0.083333,1,0,5000.0,793.363907,498.013895,0.0,12,0.0,181.45033,0.15867278140000002,0.3099200186,0.0,0.0,3
C11118,8.640998,0.363636,0.0,0.0,0.0,2777.200448,0.0,0.0,0.0,0.083333,1,0,6000.0,11267.69478,5.045387,0.5,12,0.0,2777.200448,1.87794913,0.0014401663333333333,0.0,0.0,3
C11121,4184.915498,1.0,0.0,0.0,0.0,3757.68359,0.0,0.0,0.0,0.5,13,0,5000.0,0.0,1927.7796497521526,0.0,12,0.0,289.0525838461539,0.0,0.8369830996000001,0.0,0.0,3
C11123,1522.831212,1.0,0.0,0.0,0.0,1883.483223,0.0,0.0,0.0,0.5,7,0,5000.0,1110.576652,364.832651,0.0,10,0.0,269.0690318571429,0.2221153304,0.3045662424,0.0,0.0,3
C11124,2016.049201,1.0,1372.57,620.77,751.8,3806.758546,0.75,0.583333,0.416667,0.75,27,16,5500.0,3582.470327,615.990784,0.0,12,85.785625,140.99105725925926,0.6513582412727272,0.3665544001818182,0.4522683724691637,0.5477316275308363,3
C11126,5336.743176,1.0,680.97,680.97,0.0,4037.626724,0.583333,0.583333,0.0,0.416667,7,10,8500.0,1272.722158,1361.590608,0.0,12,68.09700000000001,576.8038177142857,0.1497320185882353,0.6278521383529412,1.0,0.0,3
C11130,1850.509525,1.0,0.0,0.0,0.0,218.731138,0.0,0.0,0.0,0.416667,5,0,2000.0,498.436823,401.48809,0.0,12,0.0,43.7462276,0.24921841150000001,0.9252547624999999,0.0,0.0,3
C11132,1382.240511,1.0,113.03,0.0,113.03,3688.794183,0.583333,0.0,0.5,0.833333,31,12,3000.0,2780.931453,463.144483,0.0,12,9.419166666666667,118.99336074193549,0.926977151,0.46074683699999996,0.0,1.0,3
C11136,5858.94756,1.0,896.18,896.18,0.0,4222.003137,0.166667,0.166667,0.0,0.666667,12,5,7000.0,3948.663657,1493.652513,0.0,12,179.236,351.83359475,0.5640948081428572,0.8369925085714285,1.0,0.0,3
C11140,2239.937878,1.0,90.0,90.0,0.0,966.33053,0.090909,0.090909,0.0,0.454545,7,1,3500.0,518.134344,484.797517,0.0,11,90.0,138.04721857142857,0.14803838400000002,0.6399822508571429,1.0,0.0,3
C11145,3508.560867,1.0,0.0,0.0,0.0,2251.744713,0.0,0.0,0.0,0.083333,2,0,9000.0,4508.112909,935.839831,0.0,12,0.0,1125.8723565,0.5009014343333333,0.38984009633333333,0.0,0.0,3
C11148,4294.953211,1.0,0.0,0.0,0.0,7700.897042,0.0,0.0,0.0,0.666667,28,0,7000.0,3129.359671,1138.592178,0.0,12,0.0,275.0320372142857,0.4470513815714286,0.6135647444285715,0.0,0.0,3
C11151,1386.020611,1.0,0.0,0.0,0.0,2168.900998,0.0,0.0,0.0,0.166667,5,0,6000.0,1736.121099,450.598141,0.0,12,0.0,433.7801996,0.2893535165,0.23100343516666666,0.0,0.0,3
C11152,5311.877259,1.0,299.94,0.0,299.94,6351.312685,0.75,0.0,0.75,0.416667,12,15,6000.0,7105.878792,3204.78292,0.0,12,19.996,529.2760570833333,1.184313132,0.8853128765,0.0,1.0,3
C11157,857.843162,1.0,0.0,0.0,0.0,2132.754414,0.0,0.0,0.0,0.333333,6,0,7500.0,980.396237,272.696099,0.0,12,0.0,355.459069,0.13071949826666668,0.11437908826666666,0.0,0.0,3
C11158,4688.103434,1.0,0.0,0.0,0.0,357.129377,0.0,0.0,0.0,0.166667,2,0,5000.0,981.149809,2216.590039,0.0,12,0.0,178.5646885,0.1962299618,0.9376206867999999,0.0,0.0,3
C11170,6090.522273,1.0,22.16,22.16,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9000.0,568.7811,30528.4324,0.0,12,22.16,0.0,0.0631979,0.6767246969999999,1.0,0.0,3
C11172,987.584177,1.0,0.0,0.0,0.0,185.647722,0.0,0.0,0.0,0.083333,2,0,1200.0,448.68922,251.520629,0.0,12,0.0,92.823861,0.3739076833333333,0.8229868141666666,0.0,0.0,3
C11173,51.422178,0.636364,0.0,0.0,0.0,1504.179802,0.0,0.0,0.0,0.5,16,0,5500.0,1444.167453,70.384975,0.363636,12,0.0,94.011237625,0.26257590054545454,0.009349486909090909,0.0,0.0,3
C11174,2136.082193,1.0,0.0,0.0,0.0,2956.073884,0.0,0.0,0.0,0.083333,2,0,6500.0,1943.803344,560.757332,0.0,12,0.0,1478.036942,0.2990466683076923,0.3286280296923077,0.0,0.0,3
C11176,1306.436456,1.0,0.0,0.0,0.0,309.560735,0.0,0.0,0.0,0.25,4,0,1500.0,349.408692,427.330636,0.0,12,0.0,77.39018375,0.232939128,0.8709576373333333,0.0,0.0,3
C11181,2861.137399,1.0,0.0,0.0,0.0,265.06559,0.0,0.0,0.0,0.083333,1,0,3000.0,752.365473,786.946437,0.0,12,0.0,265.06559,0.250788491,0.9537124663333334,0.0,0.0,3
C11184,4613.570499,1.0,0.0,0.0,0.0,1728.341939,0.0,0.0,0.0,0.090909,1,0,6000.0,922.218961,1460.63522,0.0,11,0.0,1728.341939,0.15370316016666669,0.7689284165000001,0.0,0.0,3
C11186,7638.382236,1.0,0.0,0.0,0.0,1405.776254,0.0,0.0,0.0,0.083333,4,0,15500.0,2284.390267,1970.352152,0.0,12,0.0,351.4440635,0.14738001722580646,0.4927988539354839,0.0,0.0,3
C11188,5538.646971,1.0,460.57,460.57,0.0,2661.970456,0.333333,0.333333,0.0,0.25,6,6,9500.0,1253.713151,2103.456999,0.0,12,76.76166666666667,443.66174266666667,0.13196980536842104,0.583015470631579,1.0,0.0,3
C11205,3222.221884,1.0,356.4,356.4,0.0,1709.973124,0.166667,0.166667,0.0,0.166667,5,5,3500.0,835.314447,1171.515143,0.0,12,71.28,341.9946248,0.23866127057142855,0.920634824,1.0,0.0,3
C11206,7370.257624,1.0,0.0,0.0,0.0,1194.995991,0.0,0.0,0.0,0.666667,8,0,7500.0,2278.457657,2202.491764,0.0,12,0.0,149.374498875,0.3037943542666667,0.9827010165333333,0.0,0.0,3
C11213,949.259857,1.0,0.0,0.0,0.0,59.80774,0.0,0.0,0.0,0.166667,2,0,1000.0,169.264551,247.985446,0.0,12,0.0,29.90387,0.169264551,0.949259857,0.0,0.0,3
C11214,6306.501319,1.0,205.03,0.0,205.03,270.445198,0.3,0.0,0.3,0.1,1,3,14000.0,1646.635328,1705.819755,0.0,10,68.34333333333333,270.445198,0.11761680914285715,0.4504643799285714,0.0,1.0,3
C11215,1393.527992,0.818182,0.0,0.0,0.0,1829.287087,0.0,0.0,0.0,0.083333,1,0,9000.0,638.403004,783.207678,0.0,12,0.0,1829.287087,0.07093366711111111,0.15483644355555556,0.0,0.0,3
C11219,1688.521097,0.909091,0.0,0.0,0.0,2863.918199,0.0,0.0,0.0,0.181818,5,0,3000.0,3572.27487,411.099829,0.125,11,0.0,572.7836398000001,1.19075829,0.5628403656666667,0.0,0.0,3
C11222,1786.707643,1.0,0.0,0.0,0.0,1835.162486,0.0,0.0,0.0,0.25,3,0,3000.0,1612.796944,419.392234,0.0,12,0.0,611.7208286666666,0.5375989813333333,0.5955692143333333,0.0,0.0,3
C11224,3959.912911,1.0,0.0,0.0,0.0,158.159923,0.0,0.0,0.0,0.333333,4,0,4000.0,701.794235,1641.805004,0.0,12,0.0,39.53998075,0.17544855874999998,0.98997822775,0.0,0.0,3
C11225,1771.028068,0.909091,360.0,360.0,0.0,1836.07301,0.090909,0.090909,0.0,0.454545,5,1,5000.0,4681.869188,427.286126,0.1,11,360.0,367.214602,0.9363738375999999,0.3542056136,1.0,0.0,3
C11226,543.350448,0.545455,0.0,0.0,0.0,3493.29196,0.0,0.0,0.0,0.166667,8,0,6000.0,7158.478105,612.399286,0.285714,12,0.0,436.661495,1.1930796841666667,0.090558408,0.0,0.0,3
C11232,6.824905,0.090909,0.0,0.0,0.0,1150.890874,0.0,0.0,0.0,0.083333,1,0,1200.0,0.0,3.143889757578019,0.0,12,0.0,1150.890874,0.0,0.005687420833333333,0.0,0.0,3
C11233,23.150437,0.090909,0.0,0.0,0.0,3947.583198,0.0,0.0,0.0,0.083333,1,0,4000.0,0.0,10.664239541466907,0.0,12,0.0,3947.583198,0.0,0.00578760925,0.0,0.0,3
C11235,230.936733,0.5,0.0,0.0,0.0,1364.395327,0.0,0.0,0.0,0.125,1,0,3000.0,4024.820049,149.909419,0.0,8,0.0,1364.395327,1.341606683,0.076978911,0.0,0.0,3
C11239,8884.816576,1.0,1233.58,1233.58,0.0,13674.24402,0.416667,0.416667,0.0,0.75,26,7,13000.0,5574.916601,4576.531483,0.0,12,176.22571428571428,525.9324623076923,0.4288397385384615,0.6834474289230769,1.0,0.0,3
C11252,2705.149599,1.0,328.61,247.95,80.66,6790.012504,0.333333,0.25,0.083333,0.666667,26,6,7000.0,4724.801558,789.357067,0.083333,12,54.76833333333334,261.1543270769231,0.6749716511428572,0.3864499427142857,0.7545418581296978,0.24545814187030215,3
C11255,9387.614011,1.0,0.0,0.0,0.0,7968.273359,0.0,0.0,0.0,0.083333,1,0,12000.0,2202.134525,2584.589917,0.0,12,0.0,7968.273359,0.18351121041666665,0.7823011675833333,0.0,0.0,3
C11261,1592.168416,1.0,0.0,0.0,0.0,15084.00852,0.0,0.0,0.0,0.333333,53,0,4500.0,11382.3658,472.703236,0.166667,12,0.0,284.60393433962264,2.5294146222222222,0.35381520355555557,0.0,0.0,3
C11266,408.732898,0.272727,0.0,0.0,0.0,4799.003911,0.0,0.0,0.0,0.083333,1,0,5000.0,19666.29097,678.362107,1.0,12,0.0,4799.003911,3.9332581939999995,0.0817465796,0.0,0.0,3
C11269,3437.033859,1.0,1858.7,1858.7,0.0,3569.688273,0.583333,0.583333,0.0,0.833333,26,18,9000.0,6062.441603,1092.303319,0.0,12,103.26111111111112,137.29570280769232,0.6736046225555555,0.381892651,1.0,0.0,3
C11273,6477.2996,1.0,0.0,0.0,0.0,2436.195048,0.0,0.0,0.0,0.666667,8,0,11500.0,2480.091913,1572.040565,0.0,12,0.0,304.524381,0.21566016634782612,0.5632434434782609,0.0,0.0,3
C11275,1134.726574,1.0,0.0,0.0,0.0,19.555003,0.0,0.0,0.0,0.083333,1,0,1200.0,78.603131,7639.575747,0.0,12,0.0,19.555003,0.06550260916666667,0.9456054783333333,0.0,0.0,3
C11280,2593.115716,1.0,0.0,0.0,0.0,3553.203852,0.0,0.0,0.0,0.666667,19,0,6000.0,2420.926404,763.877119,0.0,12,0.0,187.01072905263158,0.403487734,0.43218595266666665,0.0,0.0,3
C11283,1547.154381,1.0,0.0,0.0,0.0,39.346045,0.0,0.0,0.0,0.166667,2,0,1700.0,438.446345,738.273311,0.0,12,0.0,19.6730225,0.25790961470588236,0.9100908123529412,0.0,0.0,3
C11288,1739.666192,1.0,0.0,0.0,0.0,2878.737758,0.0,0.0,0.0,0.333333,7,0,4500.0,5130.543752,531.071616,0.083333,12,0.0,411.24825114285716,1.1401208337777777,0.3865924871111111,0.0,0.0,3
C11289,1382.168038,1.0,0.0,0.0,0.0,190.767997,0.0,0.0,0.0,0.416667,8,0,1500.0,598.968477,404.950458,0.0,12,0.0,23.845999625,0.399312318,0.9214453586666667,0.0,0.0,3
C11293,3850.206279,1.0,2434.5,2372.1,62.4,6742.419844,0.5,0.333333,0.166667,0.666667,22,22,9000.0,6120.323572,1803.215713,0.0,12,110.6590909090909,306.4736292727273,0.6800359524444445,0.4278006976666667,0.9743684534812076,0.025631546518792358,3
C11298,939.102758,0.363636,0.0,0.0,0.0,3470.939551,0.0,0.0,0.0,0.166667,4,0,4000.0,501.827788,855.39844,0.0,12,0.0,867.73488775,0.125456947,0.2347756895,0.0,0.0,3
C11303,1856.590921,1.0,0.0,0.0,0.0,2622.293367,0.0,0.0,0.0,0.333333,7,0,3000.0,2356.790318,700.578477,0.0,12,0.0,374.6133381428572,0.7855967726666666,0.6188636403333333,0.0,0.0,3
C11305,2596.455261,1.0,0.0,0.0,0.0,1689.711942,0.0,0.0,0.0,0.083333,1,0,3000.0,714.50351,818.65483,0.0,12,0.0,1689.711942,0.23816783666666666,0.865485087,0.0,0.0,3
C11306,6619.14864,1.0,35.92,0.0,35.92,0.0,0.083333,0.0,0.083333,0.0,0,1,13500.0,2071.643344,1797.588069,0.0,12,35.92,0.0,0.15345506251851854,0.49030730666666666,0.0,1.0,3
C11322,1770.072581,1.0,0.0,0.0,0.0,781.616559,0.0,0.0,0.0,0.083333,1,0,2500.0,1390.781416,845.927334,0.0,12,0.0,781.616559,0.5563125664,0.7080290323999999,0.0,0.0,3
C11326,5086.333429,1.0,548.89,548.89,0.0,7298.31132,0.166667,0.166667,0.0,0.5,11,3,8500.0,7327.589749,1146.630327,0.0,12,182.96333333333334,663.4828472727272,0.8620693822352941,0.5983921681176471,1.0,0.0,3
C11345,2894.348509,1.0,657.71,310.7,347.01,3384.772636,1.0,0.166667,0.916667,0.583333,17,21,3500.0,3166.765636,1006.614717,0.0,12,31.31952380952381,199.10427270588235,0.9047901817142857,0.8269567168571428,0.4723966489790333,0.5276033510209667,3
C11348,1426.870236,1.0,0.0,0.0,0.0,98.687898,0.0,0.0,0.0,0.083333,1,0,1500.0,324.97095,642.629679,0.0,12,0.0,98.687898,0.21664730000000001,0.9512468239999999,0.0,0.0,3
C11352,1786.846869,1.0,0.0,0.0,0.0,9177.926262,0.0,0.0,0.0,0.75,11,0,6000.0,4203.245105,335.657631,0.166667,8,0.0,834.356932909091,0.7005408508333333,0.2978078115,0.0,0.0,3
C11355,120.964472,1.0,0.0,0.0,0.0,916.399522,0.0,0.0,0.0,0.083333,1,0,1200.0,997.765267,113.248946,0.083333,12,0.0,916.399522,0.8314710558333334,0.10080372666666666,0.0,0.0,3
C11360,3007.093879,1.0,0.0,0.0,0.0,2374.346946,0.0,0.0,0.0,0.75,31,0,3500.0,878.602529,734.58611,0.0,12,0.0,76.59183696774194,0.251029294,0.8591696797142857,0.0,0.0,3
C11364,3661.051976,1.0,764.0,515.45,248.55,1203.317833,0.166667,0.166667,0.166667,0.25,3,13,9000.0,872.241096,985.784518,0.0,12,58.76923076923077,401.10594433333335,0.09691567733333332,0.4067835528888889,0.67467277486911,0.3253272251308901,3
C11365,910.682404,1.0,0.0,0.0,0.0,1435.307385,0.0,0.0,0.0,0.166667,4,0,1500.0,1687.978206,288.284812,0.083333,12,0.0,358.82684625,1.125318804,0.6071216026666667,0.0,0.0,3
C11372,2767.251585,1.0,0.0,0.0,0.0,993.847669,0.0,0.0,0.0,0.166667,2,0,6000.0,790.443616,613.432586,0.0,12,0.0,496.9238345,0.13174060266666668,0.4612085975,0.0,0.0,3
C11373,3013.581545,1.0,0.0,0.0,0.0,218.091392,0.0,0.0,0.0,0.5,6,0,3000.0,729.037137,1307.25605,0.0,12,0.0,36.34856533333333,0.243012379,1.0045271816666668,0.0,0.0,3
C11375,4657.477375,1.0,237.52,237.52,0.0,1271.94319,0.25,0.25,0.0,0.416667,7,3,4500.0,1613.851352,3807.251196,0.0,12,79.17333333333333,181.70617,0.35863363377777774,1.0349949722222223,1.0,0.0,3
C11377,7656.390367,1.0,0.0,0.0,0.0,2678.769331,0.0,0.0,0.0,0.416667,12,0,8000.0,2020.91393,3248.046319,0.0,12,0.0,223.23077758333332,0.25261424125,0.957048795875,0.0,0.0,3
C11378,5729.703345,1.0,265.0,265.0,0.0,3543.64492,0.090909,0.090909,0.0,0.272727,6,1,14000.0,11707.95352,1162.329835,0.0,11,265.0,590.6074866666667,0.8362823942857143,0.4092645246428571,1.0,0.0,3
C11380,6733.58763,1.0,280.0,0.0,280.0,3048.091637,1.0,0.0,0.916667,0.5,9,12,11000.0,1713.576478,1609.511846,0.0,12,23.333333333333332,338.6768485555556,0.1557796798181818,0.61214433,0.0,1.0,3
C11381,4359.126852,1.0,0.0,0.0,0.0,647.542041,0.0,0.0,0.0,0.333333,4,0,4500.0,972.402021,1340.320342,0.0,12,0.0,161.88551025,0.216089338,0.968694856,0.0,0.0,3
C11386,5924.719712,1.0,246.56,246.56,0.0,6603.192752,0.25,0.25,0.0,0.833333,20,4,12000.0,2294.481074,1717.459323,0.0,12,61.64,330.1596376,0.19120675616666666,0.49372664266666666,1.0,0.0,3
C11390,5608.513514,1.0,0.0,0.0,0.0,4362.927953,0.0,0.0,0.0,0.166667,5,0,11000.0,1648.391392,1222.355238,0.0,12,0.0,872.5855906,0.14985376290909092,0.5098648649090909,0.0,0.0,3
C11394,831.404268,0.727273,0.0,0.0,0.0,5579.552147,0.0,0.0,0.0,0.416667,16,0,3500.0,8450.958983,243.343542,0.363636,12,0.0,348.7220091875,2.4145597094285716,0.23754407657142856,0.0,0.0,3
C11396,7886.875682,1.0,968.26,734.32,233.94,3528.821853,0.916667,0.916667,0.416667,0.416667,15,35,9500.0,2016.609163,2885.44844,0.0,12,27.664571428571428,235.2547902,0.21227464873684213,0.8301974402105263,0.7583913411686944,0.24160865883130564,3
